date,tokens_T,tokens_T_7d,growth_30d_pct
2025-05-22,0.366743895165,0.31492690070900003,23.37382869869029
2025-05-23,0.366523366643,0.32469881418428576,26.696710435260652
2025-05-24,0.307671303826,0.330876282701,29.166481631808615
2025-05-25,0.321070374909,0.3382817323602857,32.49315028563433
2025-05-26,0.388143121737,0.34609276434214287,36.36300540696495
2025-05-27,0.403216090874,0.3561519902615714,41.37311784830573
2025-05-28,0.39127331012,0.36352020903914284,43.44013281611443
2025-05-29,0.379196749612,0.3652991882458571,44.45325673353035
2025-05-30,0.3524605613,0.36329021605399997,43.69936431400543
2025-05-31,0.288600168394,0.36056576813514285,42.64450867634333
2025-06-01,0.295219520457,0.3568727889277143,40.95165648634165
2025-06-02,0.364374914687,0.35347733077771426,39.04880613418378
2025-06-03,0.395741118681,0.35240947760728575,36.8238901030653
2025-06-04,0.402370845061,0.35399483974171425,34.77894763350318
2025-06-05,0.352830171237,0.3502281856881428,30.072350365569967
2025-06-06,0.304215269313,0.34333600111857143,23.833681909391522
2025-06-07,0.270384691186,0.3407337900888571,18.838786547385688
2025-06-08,0.275452808619,0.337909974112,14.815597025502836
2025-06-09,0.318563944013,0.33136554973000004,10.383539814250685
2025-06-10,0.338769282506,0.3232267159907143,6.224089161570157
2025-06-11,0.32442360739,0.3120913963234286,2.0300540954901303
2025-06-12,0.282516932434,0.302046647923,-2.7141333734178708
2025-06-13,0.296812822131,0.3009891554684286,-3.625098047211539
2025-06-14,0.260938723,0.2996397314418572,-4.8177965702563945
2025-06-15,0.264394559195,0.2980599815241428,-4.796191711028685
2025-06-16,0.316856763083,0.2978160985341428,-4.134993922302654
2025-06-17,0.31192787598,0.29398161188757144,-4.518753239249074
2025-06-18,0.345151126563,0.29694268605514285,-4.0272850303552215
2025-06-19,0.315354469724,0.30163376281085713,-2.0769756949514995
2025-06-20,0.325911386735,0.30579070061142855,-1.326634738398469
2025-06-21,0.320183191755,0.3142541961478571,-0.21360657334399402
2025-06-22,0.319506734767,0.3221273640867143,-0.7919493343489847
2025-06-23,0.355834204069,0.3276955699418571,-0.9612997139529567
2025-06-24,0.371824750027,0.3362522662342857,-0.5999337037326358
2025-06-25,0.383015104888,0.341661405995,-1.280396126040384
2025-06-26,0.373973432435,0.3500355435251428,-1.717369803812252
2025-06-27,0.333429689986,0.3511095868467143,-3.4140116240668816
2025-06-28,0.259521603134,0.34244364561514284,-6.256663952762964
2025-06-29,0.281077592894,0.33695376820471434,-7.249423927610243
2025-06-30,0.315454333288,0.33118521523600003,-8.148458754445809
2025-07-01,0.3478196439,0.3277559143607142,-8.158894561416897
2025-07-02,0.307981945626,0.31703689160899995,-10.30913045782561
2025-07-03,0.311736368098,0.308145882418,-12.560273772946518
2025-07-04,0.299561203271,0.30330752717299997,-14.318658601265867
2025-07-05,0.253061798022,0.3023846978712857,-13.660661754807723
2025-07-06,0.2742896258,0.30141498828642854,-12.209908863494167
2025-07-07,0.333244344472,0.3039564184555714,-10.793579240760021
2025-07-08,0.348300492893,0.30402511116885717,-10.027778266146047
2025-07-09,0.350738237774,0.3101331529042857,-6.407545033880158
2025-07-10,0.375287543974,0.31921189231514285,-1.2421076219722993
2025-07-11,0.353861055816,0.3269690141072857,4.76707078731482
2025-07-12,0.300696977506,0.3337740397478571,10.504136378611717
2025-07-13,0.309570142792,0.33881411360385716,12.566884038251036
2025-07-14,0.372143032204,0.3443710689941429,14.92837326246419
2025-07-15,0.371609283604,0.3477008962385714,16.65467281470918
2025-07-16,0.393212930827,0.3537687095318572,18.78763816768614
2025-07-17,0.387832453655,0.35556083948628564,20.946625608088777
2025-07-18,0.384226470319,0.35989875584385717,21.201421265861132
2025-07-19,0.345796902507,0.36634160227257134,21.452452423998047
2025-07-20,0.339423137933,0.37060631586414283,21.196071405414042
2025-07-21,0.411420971977,0.3762174501174286,19.717558183508753
2025-07-22,0.439002125731,0.3858449989927143,19.78026147721115
2025-07-23,0.464710917479,0.3960589970858571,20.861871021365875
2025-07-24,0.480589511202,0.4093100053068572,21.727062211580183
2025-07-25,0.444545364757,0.4179269902265714,22.321978102697248
2025-07-26,0.374916246404,0.4220868964975715,20.584010482710656
2025-07-27,0.381299360956,0.42806921407228576,21.918976327801087
2025-07-28,0.481812982036,0.43812521550928574,27.940822123379427
2025-07-29,0.514471143689,0.448906503789,33.22495432556474
2025-07-30,0.509064942422,0.4552427930665714,37.458670291839226
2025-07-31,0.498032267972,0.4577346154622857,39.657164190337845
2025-08-01,0.499064274817,0.4655230311851429,46.83560289231896
2025-08-02,0.456016334999,0.4771087581272857,54.83210561940513
2025-08-03,0.449623336077,0.48686932600171423,60.52002749144258
2025-08-04,0.537927259052,0.4948856512897143,63.6609440800372
2025-08-05,0.539539996362,0.4984669159572857,65.37562341909909
2025-08-06,0.5525867036,0.5046843104112857,66.0383791122523
2025-08-07,0.548248080187,0.5118579978705714,68.36043440710486
2025-08-08,0.486043209609,0.509997845698,64.44480086119562
2025-08-09,0.378181043372,0.4988785183227143,56.284440001438
2025-08-10,0.388699957625,0.49017517854385717,49.914871867038734
2025-08-11,0.478600254157,0.4816998921302857,44.31916049977291
2025-08-12,0.519093889487,0.47877901971957143,41.31023487391137
2025-08-13,0.486377558919,0.4693205704794286,36.28339100907774
2025-08-14,0.477464329038,0.45920860602957136,32.07000930894641
2025-08-15,0.445390829459,0.453401123151,28.163150367647425
2025-08-16,0.389454674939,0.4550116419462857,27.970122526340813
2025-08-17,0.407273603704,0.4576650199575714,27.164935284224857
2025-08-18,0.485260347251,0.45861646182814286,25.188201116977083
2025-08-19,0.493722773971,0.4549920167544285,22.769633780666567
2025-08-20,0.493617116586,0.45602623927828567,21.213473520685035
2025-08-21,0.469360617547,0.45486856620814287,17.888936592575067
2025-08-22,0.459620039867,0.4569013105521429,15.361931912658067
2025-08-23,0.397945064237,0.458114223309,11.923534086481613
2025-08-24,0.407889643724,0.4582022290261429,9.636907819171237
2025-08-25,0.493622049699,0.4593967579472857,8.839379227194
2025-08-26,0.503923094951,0.46085394665871426,7.658745714166759
2025-08-27,0.521637394678,0.46485684352900003,6.101367160217186
2025-08-28,0.535672761499,0.4743300069507143,5.6634294551598074
2025-08-29,0.610251515109,0.49584878912814284,8.9196351221827
2025-08-30,0.521523584511,0.5135028634529999,12.183533013860327
2025-08-31,0.538615331454,0.5321779617001429,14.318288473356056
2025-09-01,0.713177483965,0.5635430237381429,18.116260525194082
2025-09-02,0.640458972964,0.5830481491685714,19.754545630693208
2025-09-03,0.697991366083,0.6082415736550001,22.905477673452566
2025-09-04,0.668785563468,0.6272576882220001,25.837376191231655
2025-09-05,0.656252833815,0.63382930518,25.589262852944515
2025-09-06,0.603488321805,0.6455385533648572,26.116726914578425
2025-09-07,0.619571722342,0.6571037520631429,28.84441720803914
2025-09-08,0.76215155482,0.6641000478995714,33.118589698420074
2025-09-09,0.748493026824,0.6795334841652857,38.63074139819713
2025-09-10,0.749592748652,0.6869051102465714,42.600220898696776
2025-09-11,0.731589502627,0.695877101555,45.34410926414161
2025-09-12,0.682942968401,0.6996899779244286,49.08572560748168
2025-09-13,0.613463442764,0.7011149952042857,52.6789755240642
2025-09-14,0.609240434697,0.6996390969692856,54.30907892486161
2025-09-15,0.725965796379,0.6944697029062857,52.62679872007938
2025-09-16,0.803652511533,0.7023496292932858,53.46369039923529
2025-09-17,0.750120281892,0.7024249911847142,53.16174835606613
2025-09-18,0.748597258835,0.7048546706429999,54.9158325174371
2025-09-19,0.71010920855,0.7087355620928573,55.415522408209085
2025-09-20,0.571331950922,0.7027167775440001,54.48787402522876
2025-09-21,0.60759576585,0.7024818248515715,53.74913764258118
2025-09-22,0.708182416131,0.6999413419589999,52.787515939422505
2025-09-23,0.742472408316,0.6912013272137143,50.85071250805233
2025-09-24,0.776032293626,0.6949030431757143,51.264246243429554
2025-09-25,0.788701352249,0.7006321993777143,52.0291199538252
2025-09-26,0.774854727313,0.709881559201,52.709714632116444
2025-09-27,0.717589473264,0.7307754909641428,54.06478195676849
2025-09-28,0.750147399913,0.751140010116,51.48570019435539
2025-09-29,0.838856679073,0.7698077619648572,49.91304172840636
2025-09-30,0.908756341363,0.793562609543,49.116022581584275
2025-10-01,0.775173608351,0.793439940218,40.794918363975974
2025-10-02,0.756705726947,0.7888691366034285,35.30085598048094
2025-10-03,0.788794649883,0.7908605541134285,30.024087199605255
2025-10-04,0.659066896093,0.7825001859461428,24.749397359191704
2025-10-05,0.65296975758,0.7686176656128572,21.265719229340284
2025-10-06,0.754198039772,0.7565235742841427,17.192624722532557
2025-10-07,0.794072114739,0.7401401133378572,12.636720002587222
2025-10-08,0.762229990867,0.7382910251258571,11.171656659405205
2025-10-09,0.793301227322,0.7435189537508571,9.416087812680619
2025-10-10,0.718543585964,0.7334830874767143,6.780845932769841
2025-10-11,0.6065286514,0.7259776239491428,4.3255514985161
2025-10-12,0.59083766218,0.7171016103205714,2.4884781754046292
2025-10-13,0.729734457606,0.7136068128682858,1.7817073874393907
2025-10-14,0.717584744786,0.7026800457321428,0.43464534443973246
2025-10-15,0.685403678592,0.6917048582642857,-0.3981231478391911
2025-10-16,0.707939948219,0.6795103898210001,-3.25183334904966
2025-10-17,0.685830324309,0.6748370667274285,-3.9275260424256553
2025-10-18,0.56144857954,0.6683970564617143,-5.172359026581653
2025-10-19,0.556555665134,0.6634996283122857,-6.382625086145288
2025-10-20,0.689957530774,0.6578172101934286,-6.389425837745854
2025-10-21,0.747952422691,0.6621554498941428,-5.740557766878784
2025-10-22,0.728888793419,0.6683676091551429,-4.510911259433293
2025-10-23,0.754399295557,0.6750046587748572,-2.3432635038690086
2025-10-24,0.746130090866,0.6836189111401428,-1.6238426563802144
2025-10-25,0.612859382202,0.6909633115204287,-1.3800233369053339
2025-10-26,0.606124678848,0.6980445991938572,-1.6674556274522523
2025-10-27,0.808198435444,0.7149361570038572,-2.167469237287667
2025-10-28,0.83683680048,0.7276339252594285,-3.129387935671457
2025-10-29,0.88267063472,0.749602759731,-2.6246815415690294
2025-10-30,0.839936886983,0.761822415649,-3.9997088461966035
2025-10-31,0.79558452843,0.768887335301,-3.0944503386424183
2025-11-01,0.667615679989,0.7767096635562858,-1.54138024710877
2025-11-02,0.680316040142,0.7873084294554286,-0.44914677303408146
2025-11-03,0.855212355442,0.7940247037408571,1.472781476822238
2025-11-04,0.843660094744,0.7949994600642858,3.432368995889923
2025-11-05,0.870220639953,0.7932208893832857,4.850782757677807
2025-11-06,0.815410486832,0.7897171179331429,6.698326938625865
2025-11-07,0.902186629114,0.8049459894594287,9.028277747546621
2025-11-08,0.797042525948,0.8234355388821429,10.748426079540785
2025-11-09,0.744474553464,0.8326010407852857,13.513324983340947
2025-11-10,0.91082567274,0.8405458003992857,15.781226951172368
2025-11-11,0.949647793603,0.8556869002362858,19.32575355028998
2025-11-12,0.881916356487,0.857357716884,20.144272927821262
2025-11-13,0.90136835629,0.8696374125208571,23.760083668628518
2025-11-14,0.812896999546,0.856881751154,23.879678003736625
2025-11-15,0.693672882394,0.8421146592177143,23.92962224456174
2025-11-16,0.777386360554,0.8468163459448572,25.484563266719974
2025-11-17,0.895158521563,0.8445781814910001,26.358752380199533
2025-11-18,0.946644725789,0.8441491718032857,27.22677387936301
2025-11-19,0.974905831481,0.8574333825167144,30.345234090879035
2025-11-20,0.95049788143,0.8644518861081429,30.551200061305963
2025-11-21,0.914059968966,0.8789037388824286,31.500049799453333
2025-11-22,0.766516913255,0.8893100290054284,31.748724611699487
2025-11-23,0.824048259184,0.895976014524,31.0636671869839
2025-11-24,1.015013853257,0.9130982047660001,32.14858003918837
2025-11-25,1.04385259537,0.9269850432775714,32.797394944120775
2025-11-26,1.08430877007,0.9426140345045714,31.84590333979791
2025-11-27,1.088012755787,0.9622590165555714,32.24493569516984
2025-11-28,1.103763003384,0.9893594500438573,31.984499416583745
2025-11-29,0.927904867275,1.0124148720467143,32.89381504799034
2025-11-30,0.922030064198,1.026412272763,33.49319537968272
2025-12-01,1.015109519099,1.026425939311857,32.1505303039757
2025-12-02,1.026570896607,1.0239571252028572,30.057940051666353
2025-12-03,0.976117437403,1.0085012205361428,27.01131536397179
2025-12-04,0.898751591697,0.9814639113804287,23.4546638938679
2025-12-05,0.84382291921,0.9443296136412858,19.050018258531274
2025-12-06,0.70338136526,0.9122548276391429,15.51665867731311
2025-12-07,0.71993535327,0.8833841546494285,9.744525249784264
2025-12-08,0.926168784356,0.8706783354004285,5.737279275366247
2025-12-09,0.933583522452,0.8573944248068572,2.9778228475654034
2025-12-10,0.899477293159,0.8464458327719999,0.7019287194001134
2025-12-11,0.850751596689,0.839588690628,-1.8813200954508558
2025-12-12,0.838859646336,0.838879651646,-2.1552340259042735
2025-12-13,0.662233192347,0.8330013412298571,-4.212798433407016
2025-12-14,0.66167260038,0.824678090817,-3.7582385543431074
2025-12-15,0.862177267218,0.8155364455115715,-3.1561276620968526
2025-12-16,0.885696419175,0.8086954307577142,-4.501674462200967
2025-12-17,0.923604614263,0.8121421909154286,-3.8404959169451525
2025-12-18,0.900483548874,0.8192467555132856,-2.9500018624437185
2025-12-19,0.858310522853,0.8220254521585714,-4.129525521179811
2025-12-20,0.691575313543,0.8262171837579999,-4.422999471061351
2025-12-21,0.718652924977,0.834357230129,-5.068417254666791
2025-12-22,0.895710872569,0.8391477451791428,-5.6405845194825055
2025-12-23,0.919893606912,0.844033057713,-5.797360193687274
2025-12-24,0.832020782412,0.8309496531628572,-8.996683070272294
2025-12-25,0.737262325637,0.8076323355575715,-12.87536498949331
2025-12-26,0.817227654508,0.8017633543654286,-14.942561322373326
2025-12-27,0.733624354484,0.8077703602141428,-16.05478916627088
2025-12-28,0.729209611978,0.8092784583571427,-18.20177607630187
2025-12-29,0.908489661987,0.8111039997025714,-19.884227099229545
2025-12-30,0.875711094778,0.8047922122548572,-21.59171966168756
2025-12-31,0.768652128021,0.7957395473418571,-22.474723517281546
2026-01-01,0.676146556672,0.787008723204,-23.14046127194195
2026-01-02,0.780433027499,0.781752347917,-22.48374796201018
2026-01-03,0.752494217391,0.7844480426179999,-20.073674281647904
2026-01-04,0.804614702335,0.7952201983832856,-15.789975566162962
2026-01-05,0.920385666646,0.7969196276202857,-12.642870887001756
2026-01-06,0.963414695887,0.8094487134930001,-8.369568411125716
2026-01-07,1.017214808143,0.8449576677961429,-2.9540952793383313
2026-01-08,0.969015458231,0.8867960823045714,3.4291869234322814
2026-01-09,0.957089207783,0.912032679488,7.7484989796939185
2026-01-10,0.80287033889,0.9192292682735715,9.485665842640344
2026-01-11,0.789693535502,0.9170976730117142,9.324105217266787
2026-01-12,1.014313612337,0.9305159509675714,11.706416894088312
2026-01-13,1.09835056276,0.949792503378,15.171303076216125
2026-01-14,1.168753721245,0.9714409195354285,19.11680034435015
2026-01-15,1.227040917358,1.0083016994107143,24.68250234405025
2026-01-16,1.111775956968,1.0303998064371427,26.874310676520686
2026-01-17,0.965416302518,1.053620658384,28.608462748671037
2026-01-18,1.057621484506,1.0918960796702857,32.82996004601271
2026-01-19,1.118470681107,1.106775660923143,33.95698887416496
2026-01-20,1.167369854809,1.1166355597872857,33.831831194732096
2026-01-21,1.109751264958,1.1082066374605712,32.06335163588974
2026-01-22,1.165644748031,1.0994357561281427,30.259798011606833
2026-01-23,1.098227750683,1.0975002980874284,32.07783334525687
2026-01-24,0.921779225469,1.0912664299375714,35.11920980531136
2026-01-25,0.912436067961,1.0705256561454286,33.52140008852329
2026-01-26,1.123037386403,1.0711780426162856,32.6092284857187
2026-01-27,1.171091999378,1.0717097775547144,32.42781473886187
2026-01-28,1.262244728033,1.0934945579939999,34.815579555147046
2026-01-29,1.2999916158,1.1126869676752857,38.25767082881837
2026-01-30,1.22666485486,1.1310351254148572,42.13634714939636
2026-01-31,1.039939632945,1.1479151836257144,45.85800001713123
2026-02-01,1.126964134499,1.178562050274,50.75900359165022
2026-02-02,1.273715201835,1.2000874524785714,52.98495085454296
2026-02-03,1.347876943352,1.225342444474857,54.088445812370864
2026-02-04,1.420287125277,1.2479199297954284,56.59294696027166
2026-02-05,1.547174716353,1.283231801303,58.531575862971216
2026-02-06,1.535426387252,1.3273405916447143,57.08959658378443
2026-02-07,1.32632643838,1.3682529924211428,54.29172723286957
2026-02-08,1.353520117412,1.4006181328372858,53.57104677691697
2026-02-09,1.662970178669,1.4562259866707143,58.41814843490465
2026-02-10,1.771510403773,1.5167450524451431,65.38533430841773
2026-02-11,1.80907548885,1.5722862472412855,68.96929554043506
2026-02-12,1.817254332924,1.6108690496085714,69.60220720624861
2026-02-13,2.08394401308,1.6892287104411428,73.88898042806159
2026-02-14,1.862446469657,1.7658172863378572,75.12786970108853
2026-02-15,2.007429240268,1.8592328753172858,80.43800704369642
2026-02-16,2.160683192236,1.9303347343982857,83.20965131406533
2026-02-17,2.144256740309,1.9835842110462856,81.66419387138548
2026-02-18,2.279287336434,2.0507573321297143,85.29114838134515
2026-02-19,2.104731463727,2.091825493673,87.33287466427129
2026-02-20,1.966780747786,2.075087884345286,87.24737916209378
2026-02-21,1.629087927199,2.0417509497084283,85.70898193258832
2026-02-22,1.662900393801,1.9925325430702858,81.55189083252148
2026-02-23,1.983658606716,1.9672433165674286,80.2715874509188
2026-02-24,2.00681429766,1.9476086819032854,81.93012663665735
2026-02-25,2.037235418073,1.9130298364231428,78.59121082716433
2026-02-26,2.076458858606,1.9089908928344284,78.12573262045916
2026-02-27,2.03801617586,1.9191673825592857,75.5077214174683
2026-02-28,1.751323139404,1.9366295557314288,74.0498102334738
2026-03-01,1.722164707664,1.9450958862832857,71.97484344881293
2026-03-02,2.108128326245,1.9628772747874286,70.99497443597176
2026-03-03,2.273547839296,2.0009820664497147,69.78164755809955
2026-03-04,2.265259000221,2.033556863899429,69.45072292018983
2026-03-05,2.267474265772,2.0608447792088573,68.1852112853293
2026-03-06,2.168373023832,2.079467186062,66.63466432520934
2026-03-07,1.84415562596,2.092728969855714,63.082692287609035
2026-03-08,1.882578634982,2.1156452451868573,59.389779722275414
2026-03-09,2.248669017744,2.135722486829571,56.09119794800377
2026-03-10,2.409534746507,2.155149187859714,53.8712899206828
2026-03-11,2.489009611997,2.1871135609705714,50.190532306791425
2026-03-12,2.662285537634,2.2435151712365715,47.91643246963642
2026-03-13,2.519741216728,2.2937106273645718,45.883781111046964
2026-03-14,2.22813335251,2.3485645883002855,45.794879408165954
2026-03-15,2.346007662989,2.414768735158429,42.95096455753531
2026-03-16,2.767779301505,2.4889273471242856,40.95044636730747
2026-03-17,3.181345249208,2.599185990367286,39.79883988033097
2026-03-18,3.14466027285,2.692850370489143,39.501731098909374
2026-03-19,2.991713934782,2.739911570081714,38.12932946448928
2026-03-20,3.031782102543,2.8130602680552856,37.171776688659634
2026-03-21,2.575113307121,2.8626288329997145,36.848357650201244
2026-03-22,2.657915686295,2.907187122043428,40.099469712854074
2026-03-23,3.231945717913,2.9734966101017144,45.63463827585552
2026-03-24,3.357950081497,2.998725871857286,50.49821305485733
2026-03-25,3.419322225827,3.037963293711143,54.42742990287417
2026-03-26,3.403698300072,3.096818203038286,59.00618187899762
2026-03-27,3.335334474915,3.140182827662857,64.14709106336596
2026-03-28,2.977810574281,3.1977110086857143,67.50792372496981
2026-03-29,3.003775803833,3.2471195969054287,69.19418422874956
2026-03-30,3.465259816762,3.280450182455286,69.38965806583084
2026-03-31,4.007376688543,3.3732254120332854,73.42206293381702
2026-04-01,4.134447977166,3.475386233653143,77.05570685918266
2026-04-02,4.048754238813,3.5675370820447143,78.2893081283079
