timestamp_utc,vast_machines,vast_gpus,vast_gpus_under_cap,vast_min_price,vast_median_price,lambda_regions
2026-07-17,24.562043795620436,83.95620437956204,75.81021897810218,1.9359999999999997,3.770065693430657,0.072992700729927
2026-07-18,22.19333333333333,75.69333333333333,72.48666666666666,1.9533066666666665,3.7919133333333335,0.06666666666666667
2026-07-19,20.6158940397351,70.19205298013244,66.72185430463576,1.936026490066225,3.970629139072848,0.06622516556291391
2026-07-20,21.678571428571427,70.02142857142857,68.48571428571428,1.9606999999999999,3.9692857142857148,0.007142857142857143
2026-07-21,23.22972972972973,87.00675675675676,82.02702702702703,2.2278851351351348,3.92052027027027,0.02027027027027027
2026-07-22,25.170068027210885,87.77551020408163,84.98639455782313,2.7992721088435375,3.9567210884353745,0.034013605442176874
2026-07-23,20.83108108108108,57.804054054054056,55.777027027027025,2.8011013513513516,3.9108378378378377,0.033783783783783786
2026-07-24,19.36986301369863,59.0958904109589,55.07534246575342,2.801041095890411,3.8930479452054794,0.020689655172413793
2026-07-25,18.462585034013607,49.435374149659864,49.374149659863946,2.801,3.7695850340136055,0.0738255033557047
2026-07-26,17.724137931034484,42.4551724137931,41.144827586206894,2.801,3.792020689655172,0.047619047619047616
2026-07-27,13.027777777777779,33.81944444444444,24.395833333333332,2.801,3.7673125000000005,0.013605442176870748
2026-07-28,13.70748299319728,39.02721088435374,30.476190476190474,2.796482993197279,3.923374149659864,0.22297297297297297
2026-07-29,13.39864864864865,33.986486486486484,29.33783783783784,2.800837837837838,3.925675675675676,0.5608108108108109
2026-07-30,13.277027027027026,40.1554054054054,36.858108108108105,2.773317567567567,3.9257364864864868,0.27702702702702703
2026-07-31,12.441379310344828,37.10344827586207,32.08965517241379,2.7908689655172414,3.880820689655173,0.5724137931034483
2026-08-01,13.510204081632653,44.12925170068027,38.44897959183673,2.626122448979592,3.8813401360544217,0.8435374149659864
2026-08-02,17.71917808219178,57.91095890410959,52.157534246575345,2.867431506849315,3.9439246575342466,0.17123287671232876
2026-08-03,17.874074074074073,54.55555555555556,53.851851851851855,2.823214814814815,3.933222222222222,0.2108843537414966
2026-08-04,17.863013698630137,53.11643835616438,51.66438356164384,3.0146027397260275,3.9742602739726025,0.10135135135135136
2026-08-05,16.351724137931033,57.358620689655176,56.52413793103448,2.7041999999999997,3.817303448275862,0.2635135135135135
2026-08-06,21.071428571428573,78.61224489795919,76.71428571428571,2.5315918367346937,3.7864489795918366,0.19
2026-08-07,21.278145695364238,82.98013245033113,79.79470198675497,1.8107350993377482,3.8287682119205297,0.09271523178807947
2026-08-08,23.372549019607842,90.07843137254902,90.04575163398692,0.9839019607843138,3.8406209150326798,0.05732484076433121
2026-08-09,28.470967741935485,111.25806451612904,109.27741935483871,1.1906451612903226,3.889941935483871,0.01282051282051282
2026-08-10,25.55704697986577,104.44295302013423,96.67114093959732,1.0833288590604027,3.9402818791946306,0.1342281879194631
2026-08-11,20.874172185430464,76.98675496688742,68.73509933774834,1.28917880794702,3.9689602649006623,0.11842105263157894
2026-08-12,17.513333333333332,59.04666666666667,51.38,1.64232,3.902166666666667,0.22666666666666666
2026-08-13,17.446666666666665,48.49333333333333,37.99333333333333,2.691366666666667,3.7950200000000005,0.30666666666666664
2026-08-14,18.315436241610737,57.61744966442953,46.919463087248324,2.8414093959731543,3.8903020134228186,0.5302013422818792
2026-08-15,16.110526315789475,53.421052631578945,44.92631578947368,2.867,3.7964315789473684,0.9
2026-08-16,16.021621621621623,48.68648648648649,36.1027027027027,2.788216216216216,3.7820594594594596,1.0
2026-08-17,15.094674556213018,39.66863905325444,29.857988165680474,2.5341597633136095,3.800715976331361,1.0
2026-08-18,14.535911602209945,49.171270718232044,39.15469613259668,2.770082872928177,3.916779005524862,1.0
2026-08-19,15.383333333333333,43.43333333333333,34.72222222222222,2.4225277777777774,3.8773444444444447,1.0
2026-08-20,17.329608938547487,49.039106145251395,39.33519553072626,2.27931843575419,3.8892067039106144,1.0
2026-08-21,23.71511627906977,76.81976744186046,63.56395348837209,2.167174418604651,3.9130058139534887,1.0
2026-08-22,25.393617021276597,84.55851063829788,82.1436170212766,2.6301329787234042,3.8670106382978724,0.7127659574468085
2026-08-23,23.601092896174862,87.27868852459017,87.22404371584699,3.023928961748634,3.9168743169398907,0.01092896174863388
2026-08-24,21.041420118343197,75.65680473372781,75.6508875739645,2.4880059171597635,3.952153846153846,0.01775147928994083
2026-08-25,20.97714285714286,72.72571428571429,72.62285714285714,2.727262857142857,3.95732,0.26285714285714284
2026-08-26,23.0,91.3625,91.3125,2.86934375,3.9241562500000002,0.725
2026-08-27,20.26530612244898,74.40136054421768,73.41496598639456,2.841768707482993,3.9405374149659864,0.2857142857142857
2026-08-28,14.951724137931034,40.710344827586205,40.19310344827586,2.168903448275862,3.864489655172414,0.5655172413793104
2026-08-29,19.54054054054054,60.61486486486486,60.310810810810814,2.7827905405405406,3.9414189189189193,0.7114093959731543
2026-08-30,20.778523489932887,69.11409395973155,68.87919463087249,2.7806308724832216,3.9557785234899323,0.610738255033557
2026-08-31,17.931972789115648,61.42176870748299,61.08163265306123,2.747666666666667,4.019292517006803,0.14285714285714285
2026-09-01,15.93288590604027,49.13422818791946,48.22818791946309,2.838114093959731,4.062362416107383,0.10067114093959731
2026-09-02,13.4,49.35333333333333,49.153333333333336,3.2101333333333333,4.143246666666666,0.33112582781456956
2026-09-03,12.306666666666667,44.81333333333333,43.71333333333333,3.5926666666666667,4.06898,0.16
2026-09-04,12.27027027027027,38.41216216216216,37.25675675675676,3.563939189189189,4.1065000000000005,0.54
2026-09-05,16.00662251655629,55.87417218543046,54.258278145695364,3.539549668874172,4.049556291390729,0.47368421052631576
2026-09-06,19.615384615384617,67.12307692307692,64.56923076923077,3.554123076923077,3.9707999999999997,0.8769230769230769
