timestamp_utc,vast_machines,vast_gpus,vast_gpus_under_cap,vast_min_price,vast_median_price,lambda_regions
2026-07-17,9.795620437956204,32.89051094890511,11.197080291970803,5.872058394160584,7.708284671532847,0.0
2026-07-18,9.9,37.68666666666667,2.933333333333333,6.27638,7.723113333333334,0.0
2026-07-19,12.19205298013245,50.503311258278146,8.0,5.625,7.367529801324504,0.0
2026-07-20,10.478571428571428,39.81428571428572,8.0,5.625,7.537828571428572,0.0
2026-07-21,11.486486486486486,42.75,8.337837837837839,5.5820675675675675,7.064236486486487,0.0
2026-07-22,12.034013605442176,48.35374149659864,8.80952380952381,5.580231292517007,6.9801972789115645,0.0
2026-07-23,11.702702702702704,49.9527027027027,10.587837837837839,5.558418918918918,6.7389256756756755,0.0
2026-07-24,14.472602739726028,65.0958904109589,12.602739726027398,5.298972602739726,6.7381232876712325,0.0
2026-07-25,12.952380952380953,54.857142857142854,6.551020408163265,5.462272108843537,6.289673469387755,0.006756756756756757
2026-07-26,12.820689655172414,53.758620689655174,5.462068965517242,5.5652965517241375,6.242124137931035,0.013605442176870748
2026-07-27,13.430555555555555,62.25694444444444,7.333333333333333,5.647104166666667,6.268993055555556,0.02040816326530612
2026-07-28,11.918367346938776,50.21768707482993,5.98639455782313,5.6783809523809525,6.1141836734693875,0.04054054054054054
2026-07-29,10.263513513513514,46.61486486486486,6.04054054054054,5.643918918918919,6.1016216216216215,0.013513513513513514
2026-07-30,11.993243243243244,54.99324324324324,3.3513513513513513,5.770831081081081,6.51775,0.006756756756756757
2026-07-31,11.213793103448277,53.52413793103448,6.86896551724138,4.499903448275862,6.611006896551724,0.0
2026-08-01,14.231292517006803,65.93877551020408,7.0272108843537415,4.348557823129252,6.609442176870748,0.0
2026-08-02,16.69178082191781,77.94520547945206,7.4520547945205475,4.123417808219178,6.348698630136986,0.0273972602739726
2026-08-03,17.651851851851852,78.05925925925926,13.555555555555555,4.3714,6.038274074074074,0.0
2026-08-04,17.938356164383563,84.36986301369863,19.561643835616437,4.981191780821918,6.133691780821918,0.0
2026-08-05,17.179310344827588,83.90344827586208,35.765517241379314,4.904662068965518,5.931144827586206,0.0
2026-08-06,17.663265306122447,86.12244897959184,48.33673469387755,4.7406530612244895,5.7942653061224485,0.0
2026-08-07,17.70860927152318,95.52980132450331,63.7682119205298,4.940264900662251,5.626470198675497,0.0
2026-08-08,18.254901960784313,98.66013071895425,68.58823529411765,4.693339869281046,5.6211568627450985,0.0
2026-08-09,19.032258064516128,98.50322580645161,71.34193548387097,4.817012903225807,5.612916129032258,0.0
2026-08-10,18.536912751677853,101.04026845637584,67.79194630872483,5.019302013422819,5.6156174496644296,0.0
2026-08-11,13.086092715231787,67.27814569536424,27.894039735099337,5.299403973509934,5.885490066225166,0.0
2026-08-12,10.94,43.64,12.56,4.8105199999999995,5.898026666666667,0.02
2026-08-13,7.913333333333333,25.673333333333332,6.033333333333333,4.2032,5.986566666666667,0.0
2026-08-14,8.926174496644295,38.53691275167785,4.543624161073826,4.514429530201342,6.286214765100671,0.0
2026-08-15,13.047368421052632,68.08421052631579,6.794736842105263,4.216736842105263,6.4294,0.015789473684210527
2026-08-16,12.513513513513514,59.34054054054054,9.697297297297297,4.391767567567568,6.223994594594595,0.0
2026-08-17,6.887573964497041,25.041420118343197,3.4911242603550297,4.29815976331361,6.256603550295858,0.0
2026-08-18,4.209944751381215,13.707182320441989,3.2044198895027622,5.131537572254335,6.087757225433526,0.0055248618784530384
2026-08-19,6.522222222222222,20.444444444444443,2.5722222222222224,4.881044444444444,6.575466666666667,0.0
2026-08-20,7.35754189944134,32.70949720670391,4.4581005586592175,5.265391061452514,7.831217877094972,0.00558659217877095
2026-08-21,9.494186046511627,42.68604651162791,2.738372093023256,5.305732558139535,7.929209302325582,0.005813953488372093
2026-08-22,13.787234042553191,62.51063829787234,9.47340425531915,4.750643617021277,7.220872340425532,0.0
2026-08-23,14.759562841530055,65.49726775956285,12.967213114754099,4.179377049180328,6.77803825136612,0.0
2026-08-24,12.840236686390533,52.04733727810651,9.751479289940828,4.5145147928994085,6.607603550295858,0.0
2026-08-25,13.56,68.57714285714286,4.268571428571429,4.800988571428571,7.138554285714286,0.0
2026-08-26,13.775510204081632,74.44897959183673,14.571428571428571,5.130387755102041,5.944183673469388,0.0
