timestamp_utc,vast_machines,vast_gpus,vast_gpus_under_cap,vast_min_price,vast_median_price,lambda_regions
2026-08-11,16.302158273381295,44.56115107913669,44.56115107913669,0.6553165467625899,1.0276618705035971,0.0
2026-08-12,17.966666666666665,64.30666666666667,64.30666666666667,0.6671400000000001,1.0493666666666668,0.0
2026-08-13,17.873333333333335,55.03333333333333,55.03333333333333,0.64756,1.0607,0.0
2026-08-14,19.71812080536913,54.68456375838926,54.68456375838926,0.6502281879194631,1.0706711409395973,0.0
2026-08-15,20.478947368421053,70.08421052631579,70.08421052631579,0.6302263157894736,1.1566526315789474,0.0
2026-08-16,21.886486486486486,63.13513513513514,63.13513513513514,0.6551459459459459,1.1115837837837839,0.0
2026-08-17,16.497041420118343,46.52662721893491,46.52662721893491,0.6552307692307693,1.1079112426035502,0.0
2026-08-18,14.546961325966851,38.28729281767956,38.28729281767956,0.7159337016574586,1.1112486187845303,0.0
2026-08-19,11.0,25.91111111111111,25.91111111111111,0.6488722222222222,1.0684,0.0
2026-08-20,12.69832402234637,35.79329608938548,35.79329608938548,0.645949720670391,1.1048156424581006,0.0
2026-08-21,13.116279069767442,35.41860465116279,35.41860465116279,0.6374360465116279,1.066156976744186,0.0
2026-08-22,18.06382978723404,43.79255319148936,43.79255319148936,0.6421063829787235,1.1018351063829788,0.0
2026-08-23,17.74863387978142,46.322404371584696,46.322404371584696,0.6307704918032787,1.1347049180327868,0.0
2026-08-24,12.881656804733728,36.70414201183432,36.70414201183432,0.652,1.105603550295858,0.0
2026-08-25,9.971428571428572,26.89142857142857,26.89142857142857,0.6465714285714286,1.07888,0.0
2026-08-26,13.975,38.5375,38.5375,0.62434375,1.08220625,0.0
2026-08-27,11.82312925170068,27.829931972789115,27.816326530612244,0.6272040816326531,1.0718027210884353,0.0
2026-08-28,13.23448275862069,36.87586206896552,27.213793103448275,0.6458275862068965,1.0871448275862068,0.0
2026-08-29,13.412162162162161,30.62162162162162,30.62162162162162,0.6301621621621621,1.052060810810811,0.0
2026-08-30,9.38255033557047,27.201342281879196,27.201342281879196,0.6504228187919463,1.0129463087248323,0.0
2026-08-31,10.918367346938776,32.523809523809526,32.523809523809526,0.667,1.1069183673469387,0.0
2026-09-01,6.342281879194631,19.879194630872483,19.879194630872483,0.6622013422818792,1.0411140939597316,0.0
2026-09-02,4.68,10.253333333333334,10.253333333333334,0.8378733333333334,1.0308733333333333,0.0
2026-09-03,4.773333333333333,12.5,12.5,0.8507666666666667,1.1304133333333335,0.0
2026-09-04,4.628378378378378,11.91891891891892,11.91891891891892,0.7959527027027027,1.1879256756756755,0.0
2026-09-05,5.403973509933775,14.271523178807946,14.271523178807946,0.8660132450331126,1.2644370860927152,0.0
2026-09-06,7.107692307692307,16.676923076923078,16.676923076923078,0.834,1.0562307692307693,0.0
